Accession,Submitters,Organization,Release_Date,Isolate,Length,Nuc_Completeness,Geo_Location,Country,Host,Isolation_Source,Collection_Date,complete_date,complete_location,date_format,wild/captive,migration pattern,notes
MN122218,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800084,10932,partial,Netherlands: Spijk,Netherlands,Turdus merula,brain,2018-07-31,TRUE,,yyyy-mm-dd,,,
MN122219,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800086,10932,partial,Netherlands: Middelburg,Netherlands,Turdus merula,brain,2018-08-01,TRUE,,yyyy-mm-dd,,,
MN122220,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800087,10932,partial,Netherlands: Wierden,Netherlands,Turdus merula,brain,2018-08-01,TRUE,,yyyy-mm-dd,,,
MN122221,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800088,10932,partial,Netherlands: Losser,Netherlands,Turdus merula,brain,2018-08-01,TRUE,,yyyy-mm-dd,,,
MN122222,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800089,10932,partial,Netherlands: Rijswijk,Netherlands,Turdus merula,brain,2018-08-02,TRUE,,yyyy-mm-dd,,,
MN122223,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800090,10932,partial,Netherlands: Ermelo,Netherlands,Turdus merula,brain,2018-08-02,TRUE,,yyyy-mm-dd,,,
MN122224,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800091,10932,partial,Netherlands: Ermelo,Netherlands,Turdus merula,brain,2018-08-02,TRUE,,yyyy-mm-dd,,,
MN122225,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800092,10932,partial,Netherlands: Rotterdam,Netherlands,Turdus merula,brain,2018-08-02,TRUE,,yyyy-mm-dd,,,
MN122226,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800093,10932,partial,Netherlands: Leiden,Netherlands,Turdus merula,brain,2018-08-03,TRUE,,yyyy-mm-dd,,,
MN122227,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800094,10932,partial,Netherlands: Bilthoven,Netherlands,Turdus merula,brain,2018-08-03,TRUE,,yyyy-mm-dd,,,
MN122228,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800095,10932,partial,Netherlands: Middelburg,Netherlands,Turdus merula,brain,2018-08-06,TRUE,,yyyy-mm-dd,,,
MN122229,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800097,10932,partial,Netherlands: Oldambt,Netherlands,Turdus merula,brain,2018-08-03,TRUE,,yyyy-mm-dd,,,
MN122230,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800099,10932,partial,Netherlands: Noordosterpolder,Netherlands,Turdus merula,brain,2018-08-07,TRUE,,yyyy-mm-dd,,,
MN122231,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800100,10932,partial,Netherlands: Venlo,Netherlands,Turdus merula,brain,2018-08-07,TRUE,,yyyy-mm-dd,,,
MN122232,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800101,10932,partial,Netherlands: Tynaarlo,Netherlands,Turdus merula,brain,2018-08-07,TRUE,,yyyy-mm-dd,,,
MN122233,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800102,10932,partial,Netherlands: Noordenveld,Netherlands,Turdus merula,brain,2018-08-09,TRUE,,yyyy-mm-dd,,,
MN122234,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800103,10932,partial,Netherlands: Raalte,Netherlands,Turdus merula,brain,2018-08-10,TRUE,,yyyy-mm-dd,,,
MN122235,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800112,10932,partial,Netherlands: Boekel,Netherlands,Turdus merula,brain,2018-08-14,TRUE,,yyyy-mm-dd,,,
MN122236,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800113,10932,partial,Netherlands: Westland,Netherlands,Turdus merula,brain,2018-08-14,TRUE,,yyyy-mm-dd,,,
MN122237,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800114,10932,partial,Netherlands: Noordoostpolder,Netherlands,Turdus merula,brain,2018-08-15,TRUE,,yyyy-mm-dd,,,
MN122238,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800115,10932,partial,Netherlands: Midden Groningen,Netherlands,Turdus merula,brain,2018-08-15,TRUE,,yyyy-mm-dd,,,
MN122239,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800116,10932,partial,Netherlands: Groningen,Netherlands,Turdus merula,brain,2018-08-16,TRUE,,yyyy-mm-dd,,,
MN122240,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800118,10932,partial,Netherlands: Den Haag,Netherlands,Turdus merula,brain,2018-08-16,TRUE,,yyyy-mm-dd,,,
MN122241,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800120,10932,partial,Netherlands: Utrechtse Heuvelrug,Netherlands,Turdus merula,brain,2018-08-17,TRUE,,yyyy-mm-dd,,,
MN122242,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800121,10932,partial,Netherlands: Heerenveen,Netherlands,Turdus merula,brain,2018-08-17,TRUE,,yyyy-mm-dd,,,
MN122243,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800122,10932,partial,Netherlands: Tytsjerksteradiel,Netherlands,Turdus merula,brain,2018-08-21,TRUE,,yyyy-mm-dd,,,
MN122244,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800123,10932,partial,Netherlands: Tytsjerksteradiel,Netherlands,Turdus merula,brain,2018-08-21,TRUE,,yyyy-mm-dd,,,
MN122245,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800125,10932,partial,Netherlands: Westerveld,Netherlands,Turdus merula,brain,2018-08-22,TRUE,,yyyy-mm-dd,,,
MN122246,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800126,10932,partial,Netherlands: Hardenberg,Netherlands,Turdus merula,brain,2018-08-22,TRUE,,yyyy-mm-dd,,,
MN122247,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800127,10932,partial,Netherlands: Groningen,Netherlands,Turdus merula,brain,2018-08-22,TRUE,,yyyy-mm-dd,,,
MN122248,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800128,10932,partial,Netherlands: Zuidhorn,Netherlands,Turdus merula,brain,2018-08-22,TRUE,,yyyy-mm-dd,,,
MN122249,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800129,10932,partial,Netherlands: Lochem,Netherlands,Turdus merula,brain,2018-08-23,TRUE,,yyyy-mm-dd,,,
MN122250,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800150,10932,partial,Netherlands: Bloemendaal,Netherlands,Turdus merula,brain,2018-08-30,TRUE,,yyyy-mm-dd,,,
MN122251,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800151,10932,partial,Netherlands: Bloemendaal,Netherlands,Turdus merula,brain,2018-08-30,TRUE,,yyyy-mm-dd,,,
MN122252,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800152,10932,partial,Netherlands: Bloemendaal,Netherlands,Turdus merula,brain,2018-08-30,TRUE,,yyyy-mm-dd,,,
MN122253,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800154,10932,partial,Netherlands: Oldenbroek,Netherlands,Turdus merula,brain,2018-08-31,TRUE,,yyyy-mm-dd,,,
MN122254,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800155,10932,partial,Netherlands: Heerhugowaard,Netherlands,Turdus merula,brain,2018-08-31,TRUE,,yyyy-mm-dd,,,
MN122255,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800156,10932,partial,Netherlands: Bosch en Duin,Netherlands,Turdus merula,brain,2018-08-31,TRUE,,yyyy-mm-dd,,,
MN122256,"Oude Munnink,B.B., Munger,E., Nieuwenhuijse,D.F., Kohl,R., van der Linden,A., Schapendonk,C.M.E., van der Jeugd,H., Kik,M., Rijks,J.M., Reusken,C.B.E.M., Koopmans,M., Rijks,J.","Erasmus Medical Centre, Virus Genomics",2020-02-29,AS201800157,10932,partial,Netherlands: Borger-Odoorn,Netherlands,Turdus merula,brain,2018-09-04,TRUE,,yyyy-mm-dd,,,
MN384964,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,3027,partial,Czech Republic: Breclav,Czech Republic,Turdus merula,brain,2018-07-24,TRUE,,yyyy-mm-dd,,,
MN395369,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,3027,partial,Czech Republic: Lomnice nad Luznici,Czech Republic,Culex pipiens,,2018-08-14,TRUE,,yyyy-mm-dd,,,
MN395370,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,1914,partial,Czech Republic: Lomnice nad Luznici,Czech Republic,Culex pipiens,,2018-08-14,TRUE,,yyyy-mm-dd,,,
MN395371,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,1914,partial,Czech Republic: Hlohovec,Czech Republic,Culex modestus,,2016-09-01,TRUE,,yyyy-mm-dd,,,
MN395372,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,1914,partial,Czech Republic: Brno,Czech Republic,Turdus merula,brain,,FALSE,,NA,,,missing complete date
MN395373,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,1914,partial,Czech Republic: Brno,Czech Republic,Turdus merula,brain,2017-08-08,TRUE,,yyyy-mm-dd,,,
MN395374,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,1914,partial,Czech Republic: Brno,Czech Republic,Turdus merula,brain,2017-08-08,TRUE,,yyyy-mm-dd,,,
MN395375,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,1914,partial,Czech Republic: Brno,Czech Republic,Turdus merula,brain,2017-08,,,yyyy-mm,,,
MN395376,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,1914,partial,Czech Republic: Brno,Czech Republic,Turdus merula,brain,2017-08-22,TRUE,,yyyy-mm-dd,,,
MN395377,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,1914,partial,Czech Republic: Brno,Czech Republic,Turdus merula,brain,2017-08-26,TRUE,,yyyy-mm-dd,,,
MN395378,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,1914,partial,Czech Republic: Brno,Czech Republic,Turdus merula,brain,2018-07-16,TRUE,,yyyy-mm-dd,,,
MN395379,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,1914,partial,Czech Republic: Brno,Czech Republic,Turdus merula,brain,2018-07,,,yyyy-mm,,,
MN395380,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,1914,partial,Czech Republic: Prague,Czech Republic,Turdus merula,brain,2018-09-18,TRUE,,yyyy-mm-dd,,,
MN395381,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,1914,partial,Czech Republic: Prague,Czech Republic,Turdus merula,brain,2018-09-18,TRUE,,yyyy-mm-dd,,,
MN395382,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,1914,partial,Czech Republic: Prague,Czech Republic,Turdus merula,brain,2018-09-05,TRUE,,yyyy-mm-dd,,,
MN395383,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,1914,partial,Czech Republic: Prague,Czech Republic,Turdus merula,brain,2018-09-17,TRUE,,yyyy-mm-dd,,,
MN395384,"Honig,V., Palus,M., Kaspar,T., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,1914,partial,Czech Republic: Brno,Czech Republic,Turdus merula,brain,2017-08-05,TRUE,,yyyy-mm-dd,,,
MN419895,"Honig,V., Kaspar,T., Palus,M., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,3027,partial,Czech Republic: Hlohovec,Czech Republic,Culex modestus,,2016-09-01,TRUE,,yyyy-mm-dd,,,
MN419896,"Honig,V., Kaspar,T., Palus,M., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,3027,partial,Czech Republic: Brno,Czech Republic,Turdus merula,brain,2017-07-04,TRUE,,yyyy-mm-dd,,,
MN419897,"Honig,V., Kaspar,T., Palus,M., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,3027,partial,Czech Republic: Brno,Czech Republic,Turdus merula,brain,2017-08-08,TRUE,,yyyy-mm-dd,,,
MN419898,"Honig,V., Kaspar,T., Palus,M., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,3027,partial,Czech Republic: Brno,Czech Republic,Turdus merula,brain,2017-08-08,TRUE,,yyyy-mm-dd,,,
MN419899,"Honig,V., Kaspar,T., Palus,M., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,3027,partial,Czech Republic: Brno,Czech Republic,Turdus merula,brain,2017-08-12,TRUE,,yyyy-mm-dd,,,
MN419900,"Honig,V., Kaspar,T., Palus,M., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,3027,partial,Czech Republic: Brno,Czech Republic,Turdus merula,brain,2017-08-17,TRUE,,yyyy-mm-dd,,,
MN419901,"Honig,V., Kaspar,T., Palus,M., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,3027,partial,Czech Republic: Brno,Czech Republic,Turdus merula,brain,2017-08-22,TRUE,,yyyy-mm-dd,,,
MN419902,"Honig,V., Kaspar,T., Palus,M., Zemanova,M., Majerova,K., Hofmannova,L., Papezik,P., Sikutova,S., Rettich,F., Hubalek,Z., Rudolf,I., Votypka,J., Modry,D., Ruzek,D.","Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",2019-12-04,,3027,partial,Czech Republic: Brno,Czech Republic,Turdus merula,brain,2017-08-26,TRUE,,yyyy-mm-dd,,,
