tipnames,sequence_accession,sequence_isolate,nuts0_name,nuts0_id,nuts1_name,nuts1_id,nuts2_name,nuts2_id,nuts3_name,nuts3_id,date_ymd,date_dec,date_ym,date_y,host_class,host_order,host_family,host_sciname,host_commonname,organization,collection_location,tissue_specimen_source,biosample,bioproject,date_format,geocode_coords,location_precision,sequence_start,sequence_end,sequence_length,generegion_NS5_8968_9264,generegion_NS5_9100_9600,generegion_NS5_10042_10312,generegion_env_1003_1491,generegion_nflg,lineage,sublineage,drop_fli
MW164686|15pool1335|culex_pipiens|IT|2015-08-03,MW164686,15pool1335,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Rovigo,ITH37,2015-08-03,2015.58630136986,2015-08,2015,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",rovigo,NA,NA,NA,yyyy-mm-dd,"c(11.7850885, 45.0748447)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164687|15pool1419|culex_pipiens|IT|2015-08-05,MW164687,15pool1419,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Vicenza,ITH32,2015-08-05,2015.59178082192,2015-08,2015,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",vicenza,NA,NA,NA,yyyy-mm-dd,"c(11.5413779, 45.5461815)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164688|15pool1426|culex_pipiens|IT|2015-08-06,MW164688,15pool1426,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Padova,ITH36,2015-08-06,2015.59452054795,2015-08,2015,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",padova,NA,NA,NA,yyyy-mm-dd,"c(11.8782071, 45.4105029)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164689|15pool1503|culex_pipiens|IT|2015-08-10,MW164689,15pool1503,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Venezia,ITH35,2015-08-10,2015.60547945205,2015-08,2015,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",venezia,NA,NA,NA,yyyy-mm-dd,"c(12.3159547, 45.440379)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164690|15pool1564|culex_pipiens|IT|2015-08-17,MW164690,15pool1564,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Venezia,ITH35,2015-08-17,2015.62465753425,2015-08,2015,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",venezia,NA,NA,NA,yyyy-mm-dd,"c(12.3159547, 45.440379)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164691|15pool1751|culex_pipiens|IT|2015-09-02,MW164691,15pool1751,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Verona,ITH31,2015-09-02,2015.66849315068,2015-09,2015,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",verona,NA,NA,NA,yyyy-mm-dd,"c(10.9917136, 45.4383659)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164692|15pool1759|culex_pipiens|IT|2015-09-02,MW164692,15pool1759,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Treviso,ITH34,2015-09-02,2015.66849315068,2015-09,2015,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",treviso,NA,NA,NA,yyyy-mm-dd,"c(12.2430608, 45.6669338)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164693|15pool1939|culex_pipiens|IT|2015-09-21,MW164693,15pool1939,Italia,IT,Nord-Est,ITH,Friuli-Venezia Giulia,ITH4,Udine,ITH42,2015-09-21,2015.72054794521,2015-09,2015,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",udine,NA,NA,NA,yyyy-mm-dd,"c(13.2373414, 46.0652851)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164694|15VIR4781-31|turdus_iliacus|IT|2015-09-15,MW164694,15VIR4781-31,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Treviso,ITH34,2015-09-15,2015.70410958904,2015-09,2015,Aves,passeriformes,turdidae,turdus iliacus,redwing,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",treviso,NA,NA,NA,yyyy-mm-dd,"c(12.2430608, 45.6669338)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164695|15VIR4781-42|turdus_merula|IT|2015-09-15,MW164695,15VIR4781-42,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Treviso,ITH34,2015-09-15,2015.70410958904,2015-09,2015,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",treviso,NA,NA,NA,yyyy-mm-dd,"c(12.2430608, 45.6669338)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164696|15VIR4781-43|turdus_merula|IT|2015-09-15,MW164696,15VIR4781-43,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Treviso,ITH34,2015-09-15,2015.70410958904,2015-09,2015,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",treviso,NA,NA,NA,yyyy-mm-dd,"c(12.2430608, 45.6669338)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164697|16pool1634|culex_pipiens|IT|2016-07-20,MW164697,16pool1634,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Padova,ITH36,2016-07-20,2016.54918032787,2016-07,2016,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",padova,NA,NA,NA,yyyy-mm-dd,"c(11.8782071, 45.4105029)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164698|16pool1777|culex_pipiens|IT|2016-07-25,MW164698,16pool1777,Italia,IT,Nord-Est,ITH,Friuli-Venezia Giulia,ITH4,Gorizia,ITH43,2016-07-25,2016.56284153005,2016-07,2016,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",gorizia,NA,NA,NA,yyyy-mm-dd,"c(13.6203249, 45.9400855)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164699|16pool1839|culex_pipiens|IT|2016-08-01,MW164699,16pool1839,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Rovigo,ITH37,2016-08-01,2016.58196721311,2016-08,2016,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",rovigo,NA,NA,NA,yyyy-mm-dd,"c(11.7850885, 45.0748447)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164700|16pool1870|culex_pipiens|IT|2016-08-01,MW164700,16pool1870,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Venezia,ITH35,2016-08-01,2016.58196721311,2016-08,2016,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",venezia,NA,NA,NA,yyyy-mm-dd,"c(12.3159547, 45.440379)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164701|16pool2021|culex_pipiens|IT|2016-08-08,MW164701,16pool2021,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Treviso,ITH34,2016-08-08,2016.60109289617,2016-08,2016,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",treviso,NA,NA,NA,yyyy-mm-dd,"c(12.2430608, 45.6669338)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164702|16pool2106|culex_pipiens|IT|2016-08-16,MW164702,16pool2106,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Rovigo,ITH37,2016-08-16,2016.62295081967,2016-08,2016,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",rovigo,NA,NA,NA,yyyy-mm-dd,"c(11.7850885, 45.0748447)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164703|16pool2117|culex_pipiens|IT|2016-08-16,MW164703,16pool2117,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Venezia,ITH35,2016-08-16,2016.62295081967,2016-08,2016,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",venezia,NA,NA,NA,yyyy-mm-dd,"c(12.3159547, 45.440379)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164704|16pool2311|culex_pipiens|IT|2016-08-24,MW164704,16pool2311,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Vicenza,ITH32,2016-08-24,2016.64480874317,2016-08,2016,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",vicenza,NA,NA,NA,yyyy-mm-dd,"c(11.5413779, 45.5461815)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164705|16pool2336|culex_pipiens|IT|2016-08-29,MW164705,16pool2336,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Venezia,ITH35,2016-08-29,2016.65846994536,2016-08,2016,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",venezia,NA,NA,NA,yyyy-mm-dd,"c(12.3159547, 45.440379)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164706|16pool2355|culex_pipiens|IT|2016-08-29,MW164706,16pool2355,Italia,IT,Nord-Est,ITH,Friuli-Venezia Giulia,ITH4,Udine,ITH42,2016-08-29,2016.65846994536,2016-08,2016,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",udine,NA,NA,NA,yyyy-mm-dd,"c(13.2373414, 46.0652851)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164707|16pool2571|culex_pipiens|IT|2016-09-14,MW164707,16pool2571,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Verona,ITH31,2016-09-14,2016.70218579235,2016-09,2016,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",verona,NA,NA,NA,yyyy-mm-dd,"c(10.9917136, 45.4383659)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164708|17pool103G|culex_pipiens|IT|2017-08-30,MW164708,17pool103G,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Vicenza,ITH32,2017-08-30,2017.6602739726,2017-08,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",vicenza,NA,NA,NA,yyyy-mm-dd,"c(11.5413779, 45.5461815)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164709|17pool1191|culex_pipiens|IT|2017-07-17,MW164709,17pool1191,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Venezia,ITH35,2017-07-17,2017.5397260274,2017-07,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",venezia,NA,NA,NA,yyyy-mm-dd,"c(12.3159547, 45.440379)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164710|17pool1250|culex_pipiens|IT|2017-07-19,MW164710,17pool1250,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Vicenza,ITH32,2017-07-19,2017.54520547945,2017-07,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",vicenza,NA,NA,NA,yyyy-mm-dd,"c(11.5413779, 45.5461815)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164711|17pool1252|culex_pipiens|IT|2017-07-19,MW164711,17pool1252,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Vicenza,ITH32,2017-07-19,2017.54520547945,2017-07,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",vicenza,NA,NA,NA,yyyy-mm-dd,"c(11.5413779, 45.5461815)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164712|17pool1309|culex_pipiens|IT|2017-07-24,MW164712,17pool1309,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Treviso,ITH34,2017-07-24,2017.55890410959,2017-07,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",treviso,NA,NA,NA,yyyy-mm-dd,"c(12.2430608, 45.6669338)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164713|17pool1488|culex_pipiens|IT|2017-08-02,MW164713,17pool1488,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Padova,ITH36,2017-08-02,2017.58356164384,2017-08,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",padova,NA,NA,NA,yyyy-mm-dd,"c(11.8782071, 45.4105029)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164714|17pool1493|culex_pipiens|IT|2017-08-02,MW164714,17pool1493,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Verona,ITH31,2017-08-02,2017.58356164384,2017-08,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",verona,NA,NA,NA,yyyy-mm-dd,"c(10.9917136, 45.4383659)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164715|17pool1525|culex_pipiens|IT|2017-08-07,MW164715,17pool1525,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Treviso,ITH34,2017-08-07,2017.59726027397,2017-08,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",treviso,NA,NA,NA,yyyy-mm-dd,"c(12.2430608, 45.6669338)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164716|17pool1544|culex_pipiens|IT|2017-08-07,MW164716,17pool1544,Italia,IT,Nord-Est,ITH,Friuli-Venezia Giulia,ITH4,Pordenone,ITH41,2017-08-07,2017.59726027397,2017-08,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",pordenone,NA,NA,NA,yyyy-mm-dd,"c(12.6551504, 45.9626508)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164717|17pool1609|culex_pipiens|IT|2017-08-16,MW164717,17pool1609,Italia,IT,Nord-Est,ITH,Friuli-Venezia Giulia,ITH4,Udine,ITH42,2017-08-16,2017.62191780822,2017-08,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",udine,NA,NA,NA,yyyy-mm-dd,"c(13.2373414, 46.0652851)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164718|17pool1646|culex_pipiens|IT|2017-08-16,MW164718,17pool1646,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Verona,ITH31,2017-08-16,2017.62191780822,2017-08,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",verona,NA,NA,NA,yyyy-mm-dd,"c(10.9917136, 45.4383659)",nuts3,1424,10313,8889,1,1,1,0,1,NA,NA,FALSE
MW164719|17pool1647|culex_pipiens|IT|2017-08-16,MW164719,17pool1647,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Verona,ITH31,2017-08-16,2017.62191780822,2017-08,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",verona,NA,NA,NA,yyyy-mm-dd,"c(10.9917136, 45.4383659)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164720|17pool1653|culex_pipiens|IT|2017-08-16,MW164720,17pool1653,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Verona,ITH31,2017-08-16,2017.62191780822,2017-08,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",verona,NA,NA,NA,yyyy-mm-dd,"c(10.9917136, 45.4383659)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164721|17pool1664|culex_pipiens|IT|2017-08-16,MW164721,17pool1664,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Verona,ITH31,2017-08-16,2017.62191780822,2017-08,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",verona,NA,NA,NA,yyyy-mm-dd,"c(10.9917136, 45.4383659)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164722|17pool1671|culex_pipiens|IT|2017-08-16,MW164722,17pool1671,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Padova,ITH36,2017-08-16,2017.62191780822,2017-08,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",padova,NA,NA,NA,yyyy-mm-dd,"c(11.8782071, 45.4105029)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164723|17pool1688|culex_pipiens|IT|2017-08-16,MW164723,17pool1688,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Venezia,ITH35,2017-08-16,2017.62191780822,2017-08,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",venezia,NA,NA,NA,yyyy-mm-dd,"c(12.3159547, 45.440379)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164724|17pool1709|culex_pipiens|IT|2017-08-17,MW164724,17pool1709,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Rovigo,ITH37,2017-08-17,2017.62465753425,2017-08,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",rovigo,NA,NA,NA,yyyy-mm-dd,"c(11.7850885, 45.0748447)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164725|17pool1729|culex_pipiens|IT|2017-08-21,MW164725,17pool1729,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Treviso,ITH34,2017-08-21,2017.63561643836,2017-08,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",treviso,NA,NA,NA,yyyy-mm-dd,"c(12.2430608, 45.6669338)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164726|17pool1923|culex_pipiens|IT|2017-09-11,MW164726,17pool1923,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Venezia,ITH35,2017-09-11,2017.69315068493,2017-09,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",venezia,NA,NA,NA,yyyy-mm-dd,"c(12.3159547, 45.440379)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164727|17VIR7761-4|sturnus_vulgaris|IT|2017-09-01,MW164727,17VIR7761-4,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Rovigo,ITH37,2017-09-01,2017.66575342466,2017-09,2017,Aves,passeriformes,sturnidae,sturnus vulgaris,european starling,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",rovigo,NA,NA,NA,yyyy-mm-dd,"c(11.7850885, 45.0748447)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164728|17VIR7838-4|turdus_merula|IT|2017-08-30,MW164728,17VIR7838-4,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Rovigo,ITH37,2017-08-30,2017.6602739726,2017-08,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",rovigo,NA,NA,NA,yyyy-mm-dd,"c(11.7850885, 45.0748447)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164729|17VIR8655-3|larus_michahellis|IT|2017-09-18,MW164729,17VIR8655-3,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Rovigo,ITH37,2017-09-18,2017.71232876712,2017-09,2017,Aves,charadriiformes,laridae,larus michahellis,yellow-legged gull,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",rovigo,NA,NA,NA,yyyy-mm-dd,"c(11.7850885, 45.0748447)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164730|18pool1009|culex_pipiens|IT|2018-07-10,MW164730,18pool1009,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Venezia,ITH35,2018-07-10,2018.52054794521,2018-07,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",venezia,NA,NA,NA,yyyy-mm-dd,"c(12.3159547, 45.440379)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164731|18pool1018|culex_pipiens|IT|2018-07-10,MW164731,18pool1018,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Venezia,ITH35,2018-07-10,2018.52054794521,2018-07,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",venezia,NA,NA,NA,yyyy-mm-dd,"c(12.3159547, 45.440379)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164732|18pool108G|culex_pipiens|IT|2018-09-06,MW164732,18pool108G,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Verona,ITH31,2018-09-06,2018.67945205479,2018-09,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",verona,NA,NA,NA,yyyy-mm-dd,"c(10.9917136, 45.4383659)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164733|18pool1124|culex_pipiens|IT|2018-07-12,MW164733,18pool1124,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Vicenza,ITH32,2018-07-12,2018.52602739726,2018-07,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",vicenza,NA,NA,NA,yyyy-mm-dd,"c(11.5413779, 45.5461815)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164734|18pool1141|culex_pipiens|IT|2018-07-17,MW164734,18pool1141,Italia,IT,Nord-Est,ITH,Friuli-Venezia Giulia,ITH4,Pordenone,ITH41,2018-07-17,2018.5397260274,2018-07,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",pordenone,NA,NA,NA,yyyy-mm-dd,"c(12.6551504, 45.9626508)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164735|18pool1163|culex_pipiens|IT|2018-07-17,MW164735,18pool1163,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Treviso,ITH34,2018-07-17,2018.5397260274,2018-07,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",treviso,NA,NA,NA,yyyy-mm-dd,"c(12.2430608, 45.6669338)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164736|18pool1219|culex_pipiens|IT|2018-07-17,MW164736,18pool1219,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Rovigo,ITH37,2018-07-17,2018.5397260274,2018-07,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",rovigo,NA,NA,NA,yyyy-mm-dd,"c(11.7850885, 45.0748447)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164737|18pool1229|culex_pipiens|IT|2018-07-19,MW164737,18pool1229,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Padova,ITH36,2018-07-19,2018.54520547945,2018-07,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",padova,NA,NA,NA,yyyy-mm-dd,"c(11.8782071, 45.4105029)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164738|18pool1258|culex_pipiens|IT|2018-07-19,MW164738,18pool1258,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Verona,ITH31,2018-07-19,2018.54520547945,2018-07,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",verona,NA,NA,NA,yyyy-mm-dd,"c(10.9917136, 45.4383659)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164739|18pool1261|culex_pipiens|IT|2018-07-19,MW164739,18pool1261,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Verona,ITH31,2018-07-19,2018.54520547945,2018-07,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",verona,NA,NA,NA,yyyy-mm-dd,"c(10.9917136, 45.4383659)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW164740|18pool1262|culex_pipiens|IT|2018-07-19,MW164740,18pool1262,Italia,IT,Nord-Est,ITH,Veneto,ITH3,Verona,ITH31,2018-07-19,2018.54520547945,2018-07,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale delle Venezie, Division of Comparative Biomedical Sciences",verona,NA,NA,NA,yyyy-mm-dd,"c(10.9917136, 45.4383659)",nuts3,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
